case_id,activity,timestamp,lifecycle
case-8550,T04_Determine_confirmation_of_receipt,2011-09-23T11:28:22.149+02:00,complete
case-8550,T05_Print_and_send_confirmation_of_receipt,2011-09-23T11:30:00.495+02:00,complete
case-8550,T06_Determine_necessity_of_stop_advice,2011-09-23T11:30:38.375+02:00,complete
case-8550,T10_Determine_necessity_to_stop_indication,2011-09-23T11:31:25.937+02:00,complete
case-8551,Confirmation_of_receipt,2011-07-13T11:12:19.592+02:00,complete
case-8551,T02_Check_confirmation_of_receipt,2011-08-09T11:29:27.408+02:00,complete
case-8551,T04_Determine_confirmation_of_receipt,2011-08-09T11:29:49.894+02:00,complete
case-8551,T05_Print_and_send_confirmation_of_receipt,2011-08-09T11:30:08.340+02:00,complete
case-8551,T06_Determine_necessity_of_stop_advice,2011-08-09T11:32:01.558+02:00,complete
case-8551,T10_Determine_necessity_to_stop_indication,2011-08-09T11:33:49.690+02:00,complete
case-8198,Confirmation_of_receipt,2011-07-13T13:12:58.533+02:00,complete
case-8198,T02_Check_confirmation_of_receipt,2011-07-13T13:13:21.658+02:00,complete
case-8198,T04_Determine_confirmation_of_receipt,2011-07-13T13:13:41.158+02:00,complete
case-8198,T05_Print_and_send_confirmation_of_receipt,2011-07-13T13:14:01.090+02:00,complete
case-8198,T06_Determine_necessity_of_stop_advice,2011-07-13T13:14:15.882+02:00,complete
case-8198,T10_Determine_necessity_to_stop_indication,2011-07-13T13:14:53.068+02:00,complete
case-8269,Confirmation_of_receipt,2011-07-14T09:01:43.571+02:00,complete
case-8104,Confirmation_of_receipt,2011-07-14T09:04:11.137+02:00,complete
case-8016,Confirmation_of_receipt,2011-07-14T11:57:04.590+02:00,complete
case-8016,T02_Check_confirmation_of_receipt,2011-07-14T11:57:40.065+02:00,complete
case-8016,T04_Determine_confirmation_of_receipt,2011-07-14T11:57:59.754+02:00,complete
case-8016,T05_Print_and_send_confirmation_of_receipt,2011-07-14T11:58:35.065+02:00,complete
case-8016,T06_Determine_necessity_of_stop_advice,2011-07-14T11:59:01.101+02:00,complete
case-8016,T10_Determine_necessity_to_stop_indication,2011-07-14T11:59:33.707+02:00,complete
case-8138,Confirmation_of_receipt,2011-07-14T12:32:42.453+02:00,complete
case-8138,T02_Check_confirmation_of_receipt,2011-07-14T12:33:27.308+02:00,complete
case-8138,T04_Determine_confirmation_of_receipt,2011-07-14T12:33:48.564+02:00,complete
case-8138,T05_Print_and_send_confirmation_of_receipt,2011-07-14T12:34:08.562+02:00,complete
case-8138,T06_Determine_necessity_of_stop_advice,2011-07-14T12:34:40.687+02:00,complete
case-8138,T10_Determine_necessity_to_stop_indication,2011-07-14T12:35:04.338+02:00,complete
case-8321,Confirmation_of_receipt,2011-07-14T14:52:03.390+02:00,complete
case-8321,T02_Check_confirmation_of_receipt,2011-07-14T14:52:23.427+02:00,complete
case-8321,T04_Determine_confirmation_of_receipt,2011-07-14T15:00:23.744+02:00,complete
case-8321,T05_Print_and_send_confirmation_of_receipt,2011-07-14T15:01:31.093+02:00,complete
case-8321,T06_Determine_necessity_of_stop_advice,2011-07-14T15:02:37.155+02:00,complete
case-8321,T10_Determine_necessity_to_stop_indication,2011-07-14T15:03:52.159+02:00,complete
case-7762,Confirmation_of_receipt,2011-07-14T15:49:44.468+02:00,complete
case-7762,T02_Check_confirmation_of_receipt,2011-07-14T15:50:06.221+02:00,complete
case-7762,T04_Determine_confirmation_of_receipt,2011-07-14T15:50:26.228+02:00,complete
case-7762,T05_Print_and_send_confirmation_of_receipt,2011-07-14T15:50:41.662+02:00,complete
case-7762,T06_Determine_necessity_of_stop_advice,2011-07-14T15:51:26.472+02:00,complete
case-7762,T10_Determine_necessity_to_stop_indication,2011-07-14T15:51:57.281+02:00,complete
case-8639,Confirmation_of_receipt,2011-07-18T10:56:56.180+02:00,complete
case-8639,T02_Check_confirmation_of_receipt,2011-07-21T15:19:42.665+02:00,complete
case-8639,T04_Determine_confirmation_of_receipt,2011-07-21T15:20:40.509+02:00,complete
case-8639,T05_Print_and_send_confirmation_of_receipt,2011-07-21T15:21:06.664+02:00,complete
case-8639,T06_Determine_necessity_of_stop_advice,2011-07-21T15:21:28.167+02:00,complete
case-8639,T10_Determine_necessity_to_stop_indication,2011-07-21T15:21:47.196+02:00,complete
case-8642,Confirmation_of_receipt,2011-07-18T11:24:55.234+02:00,complete
case-8642,T02_Check_confirmation_of_receipt,2011-07-22T14:06:51.143+02:00,complete
case-8642,T03_Adjust_confirmation_of_receipt,2011-07-22T14:07:09.996+02:00,complete
case-8642,T02_Check_confirmation_of_receipt,2011-07-22T14:09:16.354+02:00,complete
case-8642,T04_Determine_confirmation_of_receipt,2011-07-22T14:18:48.492+02:00,complete
case-8642,T05_Print_and_send_confirmation_of_receipt,2011-07-22T14:19:13.582+02:00,complete
case-8642,T06_Determine_necessity_of_stop_advice,2011-07-28T11:46:27.552+02:00,complete
case-8642,T10_Determine_necessity_to_stop_indication,2011-07-28T13:34:08.093+02:00,complete
case-8645,Confirmation_of_receipt,2011-07-18T11:41:38.077+02:00,complete
case-8645,T02_Check_confirmation_of_receipt,2011-07-28T09:00:53.461+02:00,complete
case-8645,T04_Determine_confirmation_of_receipt,2011-07-28T09:01:22.840+02:00,complete
case-8645,T05_Print_and_send_confirmation_of_receipt,2011-07-28T09:02:02.882+02:00,complete
case-8645,T06_Determine_necessity_of_stop_advice,2011-07-28T09:02:28.361+02:00,complete
case-8645,T10_Determine_necessity_to_stop_indication,2011-07-28T09:03:19.430+02:00,complete
case-8646,Confirmation_of_receipt,2011-07-18T12:01:13.168+02:00,complete
case-8646,T02_Check_confirmation_of_receipt,2011-08-31T10:12:16.817+02:00,complete
case-8646,T04_Determine_confirmation_of_receipt,2011-08-31T10:12:32.952+02:00,complete
case-8646,T05_Print_and_send_confirmation_of_receipt,2011-08-31T10:12:49.244+02:00,complete
case-8646,T06_Determine_necessity_of_stop_advice,2011-08-31T10:13:31.537+02:00,complete
case-8646,T10_Determine_necessity_to_stop_indication,2011-08-31T10:14:25.146+02:00,complete
case-8652,Confirmation_of_receipt,2011-07-18T14:09:48.466+02:00,complete
case-8652,T02_Check_confirmation_of_receipt,2011-07-28T08:41:00.151+02:00,complete
case-8652,T04_Determine_confirmation_of_receipt,2011-07-28T08:41:17.114+02:00,complete
case-8652,T05_Print_and_send_confirmation_of_receipt,2011-07-28T08:41:34.948+02:00,complete
case-8652,T06_Determine_necessity_of_stop_advice,2011-07-28T08:42:04.881+02:00,complete
case-8652,T10_Determine_necessity_to_stop_indication,2011-07-28T08:42:23.055+02:00,complete
case-8653,Confirmation_of_receipt,2011-07-18T14:20:30.486+02:00,complete
case-8653,T02_Check_confirmation_of_receipt,2011-08-31T12:46:08.372+02:00,complete
case-8653,T04_Determine_confirmation_of_receipt,2011-08-31T12:46:24.009+02:00,complete
case-8653,T05_Print_and_send_confirmation_of_receipt,2011-08-31T12:46:40.190+02:00,complete
case-8653,T06_Determine_necessity_of_stop_advice,2011-08-31T12:46:55.291+02:00,complete
case-8653,T10_Determine_necessity_to_stop_indication,2011-08-31T12:47:15.537+02:00,complete
case-8654,Confirmation_of_receipt,2011-07-18T14:30:04.073+02:00,complete
case-8654,T02_Check_confirmation_of_receipt,2011-07-28T14:33:02.368+02:00,complete
case-8654,T04_Determine_confirmation_of_receipt,2011-07-28T14:33:33.339+02:00,complete
case-8654,T05_Print_and_send_confirmation_of_receipt,2011-07-28T14:35:00.444+02:00,complete
case-8654,T06_Determine_necessity_of_stop_advice,2011-07-28T14:35:45.363+02:00,complete
case-8654,T10_Determine_necessity_to_stop_indication,2011-07-28T14:37:46.041+02:00,complete
case-8656,Confirmation_of_receipt,2011-07-18T14:40:34.291+02:00,complete
case-8656,T02_Check_confirmation_of_receipt,2011-09-23T15:21:07.212+02:00,complete
case-8656,T06_Determine_necessity_of_stop_advice,2011-09-23T15:21:07.801+02:00,complete
case-8663,Confirmation_of_receipt,2011-07-19T08:40:38.469+02:00,complete
case-8663,T02_Check_confirmation_of_receipt,2011-07-22T12:21:59.107+02:00,complete
case-8663,T04_Determine_confirmation_of_receipt,2011-07-22T12:22:32.416+02:00,complete
case-8663,T05_Print_and_send_confirmation_of_receipt,2011-07-22T12:22:55.811+02:00,complete
case-8663,T06_Determine_necessity_of_stop_advice,2011-07-22T12:23:30.039+02:00,complete
case-8663,T10_Determine_necessity_to_stop_indication,2011-07-22T12:23:49.745+02:00,complete
case-8263,Confirmation_of_receipt,2011-07-20T09:07:08.407+02:00,complete
case-8263,T02_Check_confirmation_of_receipt,2011-07-20T09:07:39.818+02:00,complete
case-8263,T04_Determine_confirmation_of_receipt,2011-07-20T09:08:01.275+02:00,complete
case-8263,T05_Print_and_send_confirmation_of_receipt,2011-07-20T09:08:24.214+02:00,complete
case-8263,T06_Determine_necessity_of_stop_advice,2011-07-20T09:08:41.227+02:00,complete
case-8263,T10_Determine_necessity_to_stop_indication,2011-07-20T09:09:23.789+02:00,complete
case-8265,Confirmation_of_receipt,2011-07-20T09:19:32.759+02:00,complete
case-8265,T02_Check_confirmation_of_receipt,2011-07-20T09:20:00.751+02:00,complete
case-8265,T04_Determine_confirmation_of_receipt,2011-07-20T09:20:18.700+02:00,complete
case-8265,T05_Print_and_send_confirmation_of_receipt,2011-07-20T09:20:35.697+02:00,complete
case-8265,T06_Determine_necessity_of_stop_advice,2011-07-20T09:20:53.838+02:00,complete
case-8265,T10_Determine_necessity_to_stop_indication,2011-07-20T09:21:12.800+02:00,complete
case-8398,Confirmation_of_receipt,2011-07-20T10:54:58.203+02:00,complete
case-8398,T02_Check_confirmation_of_receipt,2011-07-20T10:55:22.959+02:00,complete
case-8398,T04_Determine_confirmation_of_receipt,2011-07-20T10:55:40.914+02:00,complete
case-8398,T05_Print_and_send_confirmation_of_receipt,2011-07-20T10:55:56.999+02:00,complete
case-8398,T06_Determine_necessity_of_stop_advice,2011-07-20T10:56:22.428+02:00,complete
case-8398,T10_Determine_necessity_to_stop_indication,2011-07-20T10:56:40.362+02:00,complete
case-8399,Confirmation_of_receipt,2011-07-20T11:06:42.119+02:00,complete
case-8399,T02_Check_confirmation_of_receipt,2011-07-20T11:08:53.730+02:00,complete
case-8399,T04_Determine_confirmation_of_receipt,2011-07-20T11:09:17.358+02:00,complete
case-8399,T05_Print_and_send_confirmation_of_receipt,2011-07-20T11:09:44.644+02:00,complete
case-8399,T06_Determine_necessity_of_stop_advice,2011-07-20T11:10:07.349+02:00,complete
case-8399,T10_Determine_necessity_to_stop_indication,2011-07-20T11:10:24.840+02:00,complete
case-8401,Confirmation_of_receipt,2011-07-20T11:19:15.585+02:00,complete
case-8401,T02_Check_confirmation_of_receipt,2011-07-20T11:19:50.327+02:00,complete
case-8401,T04_Determine_confirmation_of_receipt,2011-07-20T11:20:32.112+02:00,complete
case-8401,T05_Print_and_send_confirmation_of_receipt,2011-07-20T11:20:54.274+02:00,complete
case-8401,T06_Determine_necessity_of_stop_advice,2011-07-20T11:21:19.126+02:00,complete
case-8401,T10_Determine_necessity_to_stop_indication,2011-07-20T11:21:51.284+02:00,complete
case-8403,Confirmation_of_receipt,2011-07-20T11:36:46.518+02:00,complete
case-8403,T02_Check_confirmation_of_receipt,2011-07-20T11:37:11.202+02:00,complete
case-8403,T04_Determine_confirmation_of_receipt,2011-07-20T11:37:27.853+02:00,complete
case-8403,T05_Print_and_send_confirmation_of_receipt,2011-07-20T11:37:44.777+02:00,complete
case-8403,T06_Determine_necessity_of_stop_advice,2011-07-20T11:38:01.070+02:00,complete
case-8403,T10_Determine_necessity_to_stop_indication,2011-07-20T11:38:27.554+02:00,complete
case-8511,Confirmation_of_receipt,2011-07-20T11:36:49.743+02:00,complete
case-8511,T02_Check_confirmation_of_receipt,2011-07-20T11:38:05.999+02:00,complete
case-8511,T04_Determine_confirmation_of_receipt,2011-07-20T11:38:43.145+02:00,complete
case-8511,T05_Print_and_send_confirmation_of_receipt,2011-07-20T11:39:18.104+02:00,complete
case-8511,T06_Determine_necessity_of_stop_advice,2011-07-20T11:41:01.552+02:00,complete
case-8511,T10_Determine_necessity_to_stop_indication,2011-07-20T11:42:01.398+02:00,complete
case-8406,Confirmation_of_receipt,2011-07-20T12:35:02.996+02:00,complete
case-8406,T02_Check_confirmation_of_receipt,2011-07-20T12:35:39.699+02:00,complete
case-8406,T04_Determine_confirmation_of_receipt,2011-07-20T12:36:28.010+02:00,complete
case-8406,T05_Print_and_send_confirmation_of_receipt,2011-07-20T12:36:46.849+02:00,complete
case-8406,T06_Determine_necessity_of_stop_advice,2011-07-20T12:37:03.628+02:00,complete
case-8406,T10_Determine_necessity_to_stop_indication,2011-07-20T12:37:26.679+02:00,complete
case-8444,Confirmation_of_receipt,2011-07-20T14:59:59.481+02:00,complete
case-8444,T02_Check_confirmation_of_receipt,2011-07-20T15:00:20.302+02:00,complete
case-8444,T04_Determine_confirmation_of_receipt,2011-07-20T15:01:15.268+02:00,complete
case-8444,T05_Print_and_send_confirmation_of_receipt,2011-07-20T15:02:10.078+02:00,complete
case-8444,T06_Determine_necessity_of_stop_advice,2011-07-20T15:02:28.259+02:00,complete
case-8444,T10_Determine_necessity_to_stop_indication,2011-07-20T15:02:45.871+02:00,complete
case-8105,Confirmation_of_receipt,2011-07-21T11:06:02.203+02:00,complete
case-8105,T02_Check_confirmation_of_receipt,2011-07-21T11:19:35.542+02:00,complete
case-8105,T04_Determine_confirmation_of_receipt,2011-07-21T11:20:37.912+02:00,complete
case-8105,T05_Print_and_send_confirmation_of_receipt,2011-07-21T11:21:55.470+02:00,complete
case-8105,T06_Determine_necessity_of_stop_advice,2011-07-21T11:22:40.287+02:00,complete
case-8105,T10_Determine_necessity_to_stop_indication,2011-07-21T11:34:35.458+02:00,complete
case-8650,Confirmation_of_receipt,2011-07-21T13:58:55.760+02:00,complete
case-8742,Confirmation_of_receipt,2011-07-22T08:57:13.058+02:00,complete
case-8742,T02_Check_confirmation_of_receipt,2011-08-10T11:07:05.646+02:00,complete
case-8742,T04_Determine_confirmation_of_receipt,2011-08-10T11:07:31.882+02:00,complete
case-8742,T05_Print_and_send_confirmation_of_receipt,2011-08-10T11:08:02.606+02:00,complete
case-8742,T06_Determine_necessity_of_stop_advice,2011-08-10T11:09:41.491+02:00,complete
case-8742,T10_Determine_necessity_to_stop_indication,2011-08-10T11:11:02.328+02:00,complete
case-8743,Confirmation_of_receipt,2011-07-22T09:15:19.798+02:00,complete
case-8743,T02_Check_confirmation_of_receipt,2011-08-17T13:48:11.103+02:00,complete
case-8743,T04_Determine_confirmation_of_receipt,2011-09-05T10:55:43.211+02:00,complete
case-8743,T05_Print_and_send_confirmation_of_receipt,2011-09-05T10:56:06.769+02:00,complete
case-8743,T06_Determine_necessity_of_stop_advice,2011-09-05T10:56:26.855+02:00,complete
case-8743,T10_Determine_necessity_to_stop_indication,2011-09-05T10:56:48.811+02:00,complete
case-8744,Confirmation_of_receipt,2011-07-22T09:33:26.440+02:00,complete
case-8744,T02_Check_confirmation_of_receipt,2011-08-01T20:50:37.967+02:00,complete
case-8744,T04_Determine_confirmation_of_receipt,2011-08-01T20:51:16.837+02:00,complete
case-8744,T05_Print_and_send_confirmation_of_receipt,2011-08-01T20:51:59.169+02:00,complete
case-8744,T06_Determine_necessity_of_stop_advice,2011-08-01T20:52:31.652+02:00,complete
case-8744,T10_Determine_necessity_to_stop_indication,2011-08-01T20:52:51.809+02:00,complete
case-8746,Confirmation_of_receipt,2011-07-22T10:48:01.228+02:00,complete
case-8746,T02_Check_confirmation_of_receipt,2011-08-03T13:20:28.954+02:00,complete
case-8746,T04_Determine_confirmation_of_receipt,2011-08-03T13:20:52.370+02:00,complete
case-8746,T06_Determine_necessity_of_stop_advice,2011-08-03T13:21:11.212+02:00,complete
case-8746,T05_Print_and_send_confirmation_of_receipt,2011-08-03T13:21:35.152+02:00,complete
case-8746,T10_Determine_necessity_to_stop_indication,2011-08-22T12:40:05.437+02:00,complete
case-8783,Confirmation_of_receipt,2011-07-25T14:19:15.791+02:00,complete
case-8320,Confirmation_of_receipt,2011-07-26T09:19:50.943+02:00,complete
case-8320,T06_Determine_necessity_of_stop_advice,2011-07-26T14:12:15.038+02:00,complete
case-8320,T02_Check_confirmation_of_receipt,2011-07-26T14:12:42.401+02:00,complete
case-8320,T04_Determine_confirmation_of_receipt,2011-07-26T14:13:26.300+02:00,complete
case-8320,T05_Print_and_send_confirmation_of_receipt,2011-07-26T14:13:49.912+02:00,complete
case-8320,T10_Determine_necessity_to_stop_indication,2011-07-26T14:14:22.592+02:00,complete
case-7960,Confirmation_of_receipt,2011-07-26T09:59:34.888+02:00,complete
case-7960,T02_Check_confirmation_of_receipt,2011-07-26T10:00:11.810+02:00,complete
case-7960,T04_Determine_confirmation_of_receipt,2011-07-26T10:00:49.092+02:00,complete
case-7960,T05_Print_and_send_confirmation_of_receipt,2011-07-26T10:01:31.891+02:00,complete
case-7960,T06_Determine_necessity_of_stop_advice,2011-07-26T10:02:17.423+02:00,complete
case-7960,T10_Determine_necessity_to_stop_indication,2011-07-26T10:02:43.861+02:00,complete
case-8734,Confirmation_of_receipt,2011-07-26T14:51:10.078+02:00,complete
case-8734,T02_Check_confirmation_of_receipt,2011-07-26T14:51:32.693+02:00,complete
case-8734,T04_Determine_confirmation_of_receipt,2011-07-26T14:51:50.229+02:00,complete
case-8734,T05_Print_and_send_confirmation_of_receipt,2011-07-26T14:52:09.681+02:00,complete
case-8734,T06_Determine_necessity_of_stop_advice,2011-07-26T14:52:24.125+02:00,complete
case-8734,T10_Determine_necessity_to_stop_indication,2011-07-26T14:52:45.806+02:00,complete
case-8774,Confirmation_of_receipt,2011-07-26T14:53:09.884+02:00,complete
case-8381,Confirmation_of_receipt,2011-07-27T09:44:59.104+02:00,complete
case-8381,T02_Check_confirmation_of_receipt,2011-07-27T09:47:52.724+02:00,complete
case-8381,T04_Determine_confirmation_of_receipt,2011-07-27T09:48:10.881+02:00,complete
case-8381,T05_Print_and_send_confirmation_of_receipt,2011-07-27T09:48:52.032+02:00,complete
case-8381,T06_Determine_necessity_of_stop_advice,2011-07-27T09:49:12.271+02:00,complete
case-8381,T10_Determine_necessity_to_stop_indication,2011-07-27T09:49:28.938+02:00,complete
case-8522,Confirmation_of_receipt,2011-07-27T09:53:04.511+02:00,complete
case-8522,T02_Check_confirmation_of_receipt,2011-07-27T09:53:50.931+02:00,complete
case-8522,T06_Determine_necessity_of_stop_advice,2011-07-27T09:54:59.441+02:00,complete
case-8522,T04_Determine_confirmation_of_receipt,2011-07-27T09:55:27.690+02:00,complete
case-8522,T05_Print_and_send_confirmation_of_receipt,2011-07-27T09:55:57.805+02:00,complete
case-8522,T10_Determine_necessity_to_stop_indication,2011-07-27T09:56:43.519+02:00,complete
case-8385,Confirmation_of_receipt,2011-07-27T09:55:45.135+02:00,complete
case-8385,T02_Check_confirmation_of_receipt,2011-07-27T09:56:06.569+02:00,complete
